IRIS;COM;DISP_Q113;DISP_MED13;DISP_Q313;DISP_EQ13;DISP_PTSAC13;DISP_PBEN13;DISP_PPEN13;DISP_PPAT13;DISP_PPSOC13;DISP_PIMPOT13
721810502;72181;16471,25;23735;33850,66667;0,732227372;52,3;13,9;38,9;14,1;4,1;-23,3
721810503;72181;16351,33333;21967,5;28087,33333;0,534243769;57,2;2,6;43,1;9;4,7;-16,6
721810601;72181;19613,01515;29521;42453,33333;0,773697306;57;14,3;33,7;17,8;2,7;-25,5
721810602;72181;19837,14286;27438,66667;38570;0,682717472;61,6;9,7;34,1;14,5;2,6;-22,5
721810701;72181;17199;22118,66667;27515,33333;0,466408463;61,5;4,2;38;10,8;3,7;-18,2
721810702;72181;17710,95238;22289,5;29169,33333;0,514070794;61,5;4,8;38;10,7;3,4;-18,4
721810801;72181;15203;19712;25766;0,535866477;63;4,1;35;10,4;5,2;-17,7
721810802;72181;10236,92308;14454,5;20856;0,734655431;54,9;2,6;32;6,5;16,5;-12,5
721810803;72181;15993,33333;20704,16667;26054;0,485924733;57,5;4,1;41,5;8,1;4,9;-16,1
721810804;72181;14455;19448,5;27790,66667;0,68569127;50,2;6,7;44,8;10,4;5,6;-17,7
721810901;72181;18839,52381;23970;30256,5;0,47630272;52,7;4,8;48;10,3;2,9;-18,7
721810902;72181;21559,07097;26544;35618,66667;0,529671327;63,9;8;34,6;13,8;2,3;-22,6
721811001;72181;16986;21430;26756,66667;0,455934049;66,1;3;35,2;8,1;3,7;-16,1
721811002;72181;13682,66667;18522,66667;24715,33333;0,595630579;75,4;2,7;24,2;7,3;6,9;-16,5
721811003;72181;13728;18832;24662,38095;0,580627706;76,5;2,8;22,3;5,9;7,9;-15,4
721811101;72181;17638,66667;22510,80952;29276;0,516966452;59,8;3,4;39,8;12,2;3;-18,2
721811102;72181;17094,7619;21539,2;26203,66667;0,422898936;66,8;1,7;35,5;8,9;3,4;-16,3
721811103;72181;16814,78261;20922;26130,625;0,445265385;63,3;2,2;36,5;9,5;4,3;-15,8
721811201;72181;16360;21398;27499,33333;0,520578247;64,6;3,9;35,9;8;4,1;-16,5
721811202;72181;15605;20752,66667;27106;0,554193839;68,9;2,6;31;10,5;4,6;-17,6
721811203;72181;15287;21746;28738,66667;0,618581195;72,6;4,5;26,3;8;6;-17,4
721811301;72181;16627,6;22008,88889;29563,80952;0,58777204;67,8;7,2;29,6;10;4,2;-18,8
721811302;72181;14051;18942;24374,61538;0,545011899;63,4;3,5;33;8,2;7,1;-15,2
721811303;72181;14900;20295,33333;28296;0,660053214;70;6,6;24,6;10,6;6,8;-18,6
721811401;72181;19081,33333;23523,33333;29680,55556;0,450583345;62,8;2,1;41,6;9,2;2,3;-18
721811402;72181;10883;15118;20256,15385;0,619999593;58,4;1,1;32,9;4,6;14,5;-11,5
721811501;72181;16525,6;20188;25091,5;0,424306519;58,3;1,2;43,1;8,5;4,4;-15,5
721811502;72181;16361;20884,64286;26482,66667;0,484646385;68,2;3,2;32;9,2;4,1;-16,7
721811601;72181;14636,92308;20026,5;26166;0,575691056;79,9;4,1;19,5;6,3;7,1;-16,9
721811602;72181;15412,38095;20162;26006,66667;0,525458075;65,8;1,5;34,5;8,1;5,6;-15,5
721811701;72181;9476;12360;16656,11111;0,580915138;;;;;;
721811702;72181;9138,461538;12184,61538;17414;0,679179293;51,6;0,5;27,1;4,9;25;-9,1
721811703;72181;9475;12682,08333;18052;0,67630844;42,9;0,9;40,7;5,4;20,1;-10
721811801;72181;8779;11363,66667;14985;0,546126544;;;;;;
721811802;72181;9860,952381;12515,21739;16967,77778;0,56785473;;;;;;
721811803;72181;9400;13004,44444;17712,66667;0,639217362;52;0,9;32,9;3,9;20,7;-10,4
721811901;72181;16050;20700;26023,80952;0,481826547;72,4;2,9;28,4;7,6;4,7;-16
721811902;72181;13352;18955,33333;24638;0,595399712;62,2;1,7;35,9;6,5;8,1;-14,4
721812001;72181;12833,88889;16687;21468,33333;0,517435395;62,6;2,8;30,4;7,4;10,4;-13,6
721812002;72181;10662,82051;15130,86957;20393,33333;0,643090126;61,2;1,1;30,3;5,1;14,1;-11,8
721812101;72181;9049;12294,66667;16416;0,599202906;51,4;1,5;31,6;3,7;20,6;-8,8
721812102;72181;8192,857143;10485,21739;13812;0,535910954;;;;;;
721812201;72181;14000,76923;18894,66667;23294,28571;0,491859245;58,1;1,4;39,2;7;7,3;-13
721812202;72181;13026,5;16754,64286;21741,42857;0,520150065;64;0,5;33,8;5,6;8,8;-12,7
721812301;72181;11721,53846;14693,57143;18137,69231;0,436664012;58,9;0,4;31,3;2,9;15,9;-9,4
721812302;72181;16165,75;20120,66667;24917,75;0,434975647;53,7;1,5;47,1;8,2;4,4;-14,9
721812303;72181;13395,55556;18386,66667;22990,66667;0,521851583;55,1;2,5;41,1;6,8;8,1;-13,6
721812401;72181;13723,33333;18311;22785;0,494875576;60;2,2;36,7;7,8;7,3;-14
721812402;72181;12580;15974;20087,14286;0,469960114;61,4;1,1;33;4,2;11,9;-11,6
721812403;72181;16037;20743,33333;25392;0,450988269;62,9;1,9;38,2;7,3;4,9;-15,2
721812501;72181;14295;18789,44444;22890;0,457437687;63,3;1,6;36,2;6,7;6,1;-13,9
721812502;72181;13081,42857;17258,57143;22065,1;0,520533896;59,8;1,6;34,3;7,2;10,1;-13
722640101;72264;15890,66667;19906,36364;25223;0,468811557;63,1;2,8;32,2;13,6;4,6;-16,3
722640102;72264;11795,42857;15518;20717,66667;0,574960568;54,2;3,4;35,8;7,8;10,9;-12,1
722640103;72264;14564,7619;18700,66667;22785,27778;0,439584108;62,1;0,9;36;7,1;6,6;-12,7
722640104;72264;12010,66667;16075;20204,66667;0,509735614;56,6;1,5;34,5;7,3;11,3;-11,2
722640105;72264;13849,33333;18513,5;24292,22222;0,564068863;61,9;6,4;28,4;13,3;6,6;-16,6
730080101;73008;14878;20281,11111;27714;0,63290418;49,9;4,8;43,6;14,3;3,9;-16,5
730080102;73008;15052;20263;27201,11111;0,599571194;54;4,5;39,6;15,4;3,9;-17,4
730080201;73008;16956;22781,2;31729;0,648473303;57,5;5;36,3;18;3,1;-19,9
730080202;73008;16642,59259;22044;30444,34783;0,62610031;63,3;6,8;32,1;13,1;3,2;-18,5
730080203;73008;14187,33333;17892,38095;23400;0,514893277;65;1,8;30,6;9,2;6,5;-13,1
730080204;73008;12113,04348;17096,08696;22482,66667;0,606549511;66,7;3,3;26,9;8,7;7,6;-13,2
730080301;73008;12383,33333;15849,5;21081,33333;0,548787028;57,9;2,6;32,2;7,4;11,5;-11,6
730080302;73008;15605,2381;20642;26950;0,549596062;56,9;3,9;38,6;11,8;3,8;-15
730080401;73008;19502,6087;25186;33300,83333;0,547852959;70,1;5,6;27,4;13,5;2,1;-18,7
730080402;73008;18521;26441,81818;38386,15385;0,751277908;55;7,8;37,8;18,7;2,1;-21,4
730080403;73008;14008,46154;19564,66667;27352,66667;0,68205635;67,1;2,8;28,5;11;6,2;-15,6
730110101;73011;15018;19380,66667;25154;0,522995425;64,8;6,9;27;11,5;5,4;-15,6
730110102;73011;13755,38462;18538,66667;24155,33333;0,560986877;58,2;6,5;33,4;11,2;6,2;-15,5
730110103;73011;15905,5;20723;27430,8;0,556159822;61,7;6,7;32,4;12,6;3,8;-17,2
730110104;73011;13572,85714;17886;23696,19048;0,565992024;61,1;2,7;34;8,1;7,4;-13,3
730110105;73011;12025,41667;15888,4;20167,33333;0,512444089;62,4;1,6;30,7;6,2;10,9;-11,8
730110106;73011;11657,93103;15769;21512;0,624901323;65,8;3,5;25,6;8;10,7;-13,6
730650101;73065;12921,33333;19097,14286;25515,83333;0,659496559;63,2;4,5;30,7;9,8;7,8;-16
730650201;73065;13067;17057;22506;0,553379844;67,2;4,1;25,4;8,5;9,2;-14,4
730650202;73065;11190;14566,45161;18958,33333;0,533303068;61,6;1,6;24,7;4,4;17,1;-9,4
730650301;73065;15518,4;21551,66667;29820,5;0,66361921;68,3;5,1;27,9;12;5,3;-18,6
730650302;73065;17112;22734,28571;30661;0,5959721;59,2;6,3;36,3;14,5;3,5;-19,8
730650303;73065;15935;20791,29032;27462,77778;0,554452254;59,9;5;36,1;10,6;4,5;-16,1
730650401;73065;16958,66667;21379,56522;29102,66667;0,568019035;69,9;3,5;29,1;10;4,6;-17,1
730650402;73065;19440,66667;25140,47619;32874,66667;0,53435742;60,1;4,6;37,6;13,5;2,5;-18,3
730650501;73065;17957,33333;22531;28990;0,48966609;73,3;5,6;23,6;10,8;4,2;-17,5
730650601;73065;11236,47059;15111;20481,33333;0,611796886;63,1;2,5;26,8;5,8;13,8;-12
730650602;73065;10156,17647;13466,60326;16808,5;0,493986746;60,5;1;21,2;2,8;22;-7,5
730650603;73065;13581,66667;18967,03704;24557,33333;0,578670598;76,5;2,6;21,5;6,4;7,5;-14,5
730650604;73065;14947,22222;19651,5;24497;0,485956684;65,3;2,4;33;8,3;5,6;-14,6
730650605;73065;9825;13018,75;16213,80952;0,49073909;52,1;0,5;28,2;2,7;23,4;-6,9
730650701;73065;14378,88889;19181,33333;24999,33333;0,553686454;67,9;3;27,1;10,3;7,3;-15,6
730650801;73065;15078,22222;21954;33340;0,831820068;55,9;10,6;32,1;21,1;4,2;-23,9
730650802;73065;15452;19758,66667;25128;0,489709157;74,9;3,3;23,8;7,9;5,6;-15,5
730650901;73065;13896,66667;19324;27716,66667;0,715172842;72;9,2;18,6;12,4;6,5;-18,7
730650902;73065;15447,5;21961,42857;31254,66667;0,719769509;55,9;6,1;35,5;17,6;4,2;-19,3
730650903;73065;14824,28571;20919,33333;29695,66667;0,710891725;58,4;5,1;33,8;17,1;4,6;-19
730651001;73065;12290;16240;21290,66667;0,554228243;68,1;2,7;25,8;7,2;9,6;-13,4
730651002;73065;16357,5;21713,33333;30172,4;0,636240405;60,1;6;31,7;19,1;3,4;-20,3
731790101;73179;16903,6;21418;26878,5;0,465725091;68,5;3,3;29,3;9,8;4,4;-15,3
731790102;73179;16518,96552;21746,19048;27768,66667;0,517318248;69,6;2,7;29,1;10,1;4,6;-16,1
731790103;73179;19162,33333;24768,66667;32336,66667;0,531895136;67,7;3,1;32,5;13,4;2,3;-19
731790104;73179;18439,58333;24588,66667;33561,6;0,614999458;71,2;8,6;20;17,4;2,9;-20,1
740100101;74010;17135;24617,5;38849,33333;0,882068989;68,6;7,6;25;17,1;2,1;-20,4
740100102;74010;19764;28914,8;42589,33333;0,789399662;60,3;6;32,9;22;1,2;-22,4
740100103;74010;15948;24434;36575,33333;0,844206161;70,5;6,5;21,7;19,1;2,9;-20,7
740100204;74010;16224;21734;30514,58333;0,657522009;76,3;3,2;23;10,4;4;-16,9
740100205;74010;15625;21694,28571;30340;0,678289214;69;3,4;28,2;12,4;3,8;-16,8
740100302;74010;15146,52174;19977;27757,14286;0,631257001;77,4;2,8;21,8;9,5;4,4;-15,9
740100303;74010;15832,66667;21473,33333;29136;0,619528097;72;2,8;26,2;11,8;3,8;-16,6
740100304;74010;16401;21969,33333;30745;0,652910117;72,5;3,9;25,8;11,3;3,6;-17,1
740100401;74010;20614,66667;29461;42843,33333;0,754511614;54,8;7,7;36,9;22,7;1,4;-23,5
740100402;74010;16935;21839;30785;0,634186547;69,7;5,3;29,2;9,8;2,8;-16,8
740100403;74010;16545;23668,92857;34461,73913;0,756972969;60,7;3,8;35,9;16;3,3;-19,7
740100404;74010;18576,95652;25247,33333;35746,07778;0,680037017;71;6,1;27,1;12,9;2,1;-19,2
740100501;74010;14691;20084;26523,88889;0,589169931;67,2;3,3;29,7;10,1;5,1;-15,4
740100502;74010;12356,66667;18109,33333;24990;0,69761449;69,8;3,3;27;8;6,6;-14,7
740100503;74010;13969,04762;19129,33333;25391;0,59709098;74,4;3,5;23,1;8,2;5,7;-14,9
740100601;74010;14930,4;19349,13043;25751,42857;0,559251415;59,4;3,1;36;9,7;6,2;-14,4
740100602;74010;17201,07143;23370;30699,39394;0,577591892;62,8;3,7;35;11,2;3,2;-15,9
740100603;74010;16515,41667;21032,85714;26753,33333;0,486758247;82,2;1,5;20,7;6,9;3,9;-15,2
740100604;74010;13175,55556;17393,75;22911;0,559709346;66;2;30,4;6,8;8,1;-13,3
740110101;74011;20957;29416;41896;0,711823497;55,7;7,1;35,9;21,2;1,3;-21,2
740110102;74011;19780,66667;26077;35430;0,600120157;58,1;5;39,1;15,1;1,6;-18,9
740110103;74011;13232,14286;17905;23943,33333;0,598223428;66,7;1,3;30;7,8;7;-12,8
740110201;74011;20228;27260,66667;35895,33333;0,574723044;64,2;6,3;32,4;13,7;1,4;-18
740110202;74011;19073,33333;27628;41264,66667;0,803218957;77,8;6,8;18,2;14,9;2,2;-19,9
740110302;74011;20015,33333;27713,33333;38889;0,681031994;73,6;6,4;22,6;15,9;1,9;-20,4
740110303;74011;22548;37147;59103,80952;0,984085108;67,7;9,7;20,6;28,5;1,1;-27,6
740120101;74012;13367,41935;21581,93548;35107;1,007304496;77,8;4,5;17,9;9,2;4,8;-14,2
740120201;74012;14060;22858,66667;36792,85714;0,9944962;79,2;4,6;17,5;10,3;3,7;-15,3
740120202;74012;13913,80952;21839,44444;36290,55556;1,024602347;83;4;15,5;8,7;3,6;-14,8
740120301;74012;16223;24090,8;35548;0,802173444;80,8;2,6;18,9;9;3,1;-14,4
740120302;74012;14852;21692;31798,66667;0,781240396;81,7;1,3;18,6;7,8;4,2;-13,6
740120401;74012;12372,4;17973,80952;26735,33333;0,799103457;71,3;1,6;26;6,5;7,1;-12,5
740120402;74012;12609,62963;17809,62963;27272;0,823283284;76,2;2;19,7;8,9;6,8;-13,6
740120403;74012;11268,09524;15015;20329,13043;0,603465548;63,8;1,5;28,2;4,3;12,4;-10,2
740120404;74012;10829;14546,53846;19385;0,588181169;;;;;;
740120501;74012;14325,25;21418,09524;33593;0,899601472;81,7;2,5;17;9,2;4;-14,4
740420101;74042;10174;13593,92857;17012,82051;0,503079038;;;;;;
740420102;74042;16658,46154;21847,33333;29844,66667;0,60356131;81,8;3;19,2;9;2,9;-15,9
740420103;74042;18101,92308;25400;35759,2;0,695168383;70,4;7,7;24,7;14,7;2,2;-19,7
740420104;74042;14343;19098,90909;25850;0,602495145;86,2;1,6;13,3;5,3;6,8;-13,2
740420105;74042;18792,85714;24363,30952;32341,66667;0,556115314;85,3;2,4;16,8;8,6;2,3;-15,4
740810101;74081;16948,33333;22465,33333;28769;0,52617366;68,8;4,4;30,2;9,3;3,4;-16,1
740810102;74081;14620,66667;18989;24450,55556;0,517662272;65,8;2,5;31,3;10,8;4,5;-14,9
740810201;74081;11118,21429;14534,19355;17648,33333;0,449293525;63,6;0,6;25,8;3;15,1;-8,1
740810301;74081;16950,55556;22638,66667;30612,8;0,603491568;78,8;4,7;19,2;11,5;3,6;-17,8
740810401;74081;14639,33333;19810;26364,28571;0,591870388;75,5;2,6;21,7;11,5;4,8;-16,1
740810501;74081;14460;19137;25423,33333;0,572886729;73,5;1,1;25,5;8,5;5,8;-14,4
740930101;74093;15226,25;20096,8;26303,88889;0,551214068;76,9;2,4;22,4;8,1;5,3;-15,1
740930102;74093;17147;22474;28424,7619;0,501813736;70,3;2;29,3;11;2,9;-15,5
740930201;74093;14981,66667;19869,33333;25804,8;0,544715474;81;2,2;18;7,3;5,9;-14,4
740930202;74093;13347,85714;18198,84615;23471,25;0,556265643;71,3;1,9;25,7;6,4;7,5;-12,8
740930203;74093;16102,66667;20890,95238;27022,8;0,522720704;68,7;2,2;30,8;7,9;4,6;-14,2
740930302;74093;16981,11111;22094,66667;29157,5;0,551100819;67,6;3,6;29,7;11,6;3,5;-16
740930303;74093;18119,16667;23482;32043;0,592957726;69,1;4,6;29,4;11,4;2,5;-17
741330101;74133;10137,23404;14209,23077;22807;0,891657414;80,7;0,9;13,8;5,7;9,9;-11
741330102;74133;12842;21782;38473;1,176705537;80,8;2,4;18,4;7,7;3,8;-13,1
741330103;74133;14555,66667;24957,41935;42168;1,106377744;80,1;2,3;19,2;9,2;2,5;-13,3
741330104;74133;16568;28869;45244;0,993314628;78,4;2,3;21,5;10;2;-14,2
742080101;74208;15920;21056,19048;28586;0,601533312;66,9;7,8;26,8;12,5;3,3;-17,3
742080102;74208;18137,82609;23446;30536,19048;0,528805101;67,6;7,9;26,7;13,9;2,5;-18,6
742080103;74208;16344,7619;21142,68817;26946,66667;0,501445449;70,4;5,2;25,8;9,6;4,4;-15,4
742080104;74208;15877,61905;20769,04762;25902,17391;0,482668009;75,6;4,8;20,7;10,4;4,5;-16
742240101;74224;21522,8;29884;41807,91667;0,67879523;85,6;5,2;13,6;9,8;1,9;-16,1
742240102;74224;16086,25;21850,17949;30553,33333;0,662103638;83,1;4,7;14,9;7,9;4,5;-15,1
742240103;74224;14481,53846;20165;29270,71429;0,733408174;82,1;3;16,1;7;5,3;-13,5
742250101;74225;14330;19326,8;24467,75;0,524543639;76,6;3,3;19,5;8,1;6,5;-14
742250102;74225;15072,8;20422;26040;0,537028695;64,9;3,2;31,5;10,8;4,5;-14,9
742250103;74225;18043,46154;22201,33333;27956,92857;0,446525751;75,8;2,9;24,4;8,8;3,5;-15,4
742250104;74225;14819,13043;19485,6;24858,88889;0,515239893;77,6;2,8;18,7;7,7;7,2;-14
742430101;74243;12444,79167;20426;38748;1,287731731;83,6;1,9;15,2;7,9;4,1;-12,7
742430102;74243;17123,2;30702;49251,66667;1,046461685;83,7;3,1;16;9,9;2,3;-15
742430103;74243;18384;31190,95238;50409;1,02674005;85;3,6;15,7;9,1;1,7;-15,1
742430104;74243;17865,55556;31940,95238;55299,16667;1,171962898;85,9;4;14,9;8,4;2;-15,2
742560101;74256;19631,03448;24890,66667;33258;0,547472902;74,6;8,9;19,9;13,6;2,2;-19,2
742560103;74256;18814;24166,66667;32558;0,568717241;71,4;10,4;21,2;16,3;2;-21,3
742560104;74256;17025,33333;21898,26087;27519,33333;0,479216138;68,8;5,4;28,2;13;2,8;-18,2
742560105;74256;13349,23077;17312;21281,53846;0,458197071;72,8;2,5;22,9;4,3;9,4;-11,9
742560106;74256;15251,875;20065;26121,66667;0,541728964;70,1;7,9;22,9;11,8;4,5;-17,2
742560107;74256;16886,5;21538,80952;28140;0,522475487;68;7,5;27,5;11,8;3;-17,8
742680101;74268;14677,82609;19370,66667;25252;0,545885905;63,6;1,7;35;8,6;5,2;-14,1
742680102;74268;12624,7619;16690;22379,33333;0,584456047;66,3;1,8;27,5;5,4;11,1;-12,1
742680103;74268;17386,42857;23010,19608;29134,63415;0,510565209;65,2;3,5;32,6;11,3;3,4;-16
742680202;74268;19443,5;24146;31636,95652;0,504988674;71,3;3,1;28;12,2;2,8;-17,4
742680203;74268;20380,66667;26371,66667;35604;0,577260949;86,9;4,5;13,6;10,2;2,6;-17,8
742680204;74268;17476;22713,80952;29878;0,546011447;73,7;3,8;23,6;12,6;3,7;-17,4
742810101;74281;16426;21847,33333;31861,33333;0,706508804;67,8;4,8;31,7;10,2;2,8;-17,3
742810102;74281;16554,78261;23084,7619;32676;0,69834887;68,7;5,4;27,3;14,3;2,7;-18,4
742810103;74281;16935,5;22882,4;31700;0,645233892;77,7;3,9;21,8;11,5;3,2;-18,1
742810104;74281;14381,5;19619,3;26280,16667;0,606477635;76,2;2,1;23,2;7,3;5,6;-14,4
742810201;74281;15535;21240;31179,58333;0,736562304;61,4;4,9;35,6;12,9;3,1;-17,9
742810202;74281;15114,66667;21317,14286;32569;0,818793281;70,6;5,1;28,1;10,3;3,7;-17,8
742810203;74281;17336,5;24909,33333;35706;0,737454502;77,3;4;22,9;11,4;2,7;-18,3
742810204;74281;11834,0625;16136,25;21928;0,625544194;76,2;1,6;17,8;5,3;11,1;-12
742810205;74281;16020;21401,6;30769,33333;0,689169657;76;3,7;24,3;9,7;3,6;-17,3
742810206;74281;14095;19121,19048;26087,14286;0,627165075;78,8;2,4;20,8;7,8;5,6;-15,4
751010201;75101;15901;26990;42934,28571;1,001603769;79,9;12,3;14,8;18,6;2,5;-28,1
751010202;75101;20585;33213,5;52212,8;0,952257365;82,8;10,8;14,4;26;1,4;-35,4
751010203;75101;19672,75862;31566,92308;52494,66667;1,039756329;73,7;14,2;17,7;24;1,7;-31,3
751010204;75101;20079;31554,7619;49542;0,933710103;85,3;7,3;14,2;21,8;2,1;-30,7
751010301;75101;20312;33512;55140;1,039269515;69,3;16,4;19,4;30,8;1,1;-37
751010401;75101;21277,2;37932;66444,66667;1,190748357;73,2;18,4;15,7;32,6;0,8;-40,7
751020601;75102;22211,92308;34488,69565;54216;0,927958461;84,6;15,2;10,8;22,4;1,3;-34,3
751020701;75102;18342,85714;31525;50746,66667;1,027876591;86,1;9,7;14,7;16,2;1,8;-28,5
751020702;75102;19564;30776;48055;0,925753834;87,2;10,5;11,8;20,6;1,9;-32
751020703;75102;17746,95652;30382,66667;50586,19048;1,080854236;94,3;8,3;7,4;16,4;2,5;-28,9
751020801;75102;12170,55556;22092;38652;1,198689319;88,5;11,5;8,9;14,8;3,3;-27
751020802;75102;19274;29994;47829;0,952023738;92,1;7;11,6;17,9;1,7;-30,3
751020803;75102;16042,5;26800;43861,33333;1,038016169;90,8;7,1;11,6;15,7;2,3;-27,5
751020804;75102;13401,5;24492;39394,28571;1,061276568;94,2;9,8;6,8;10,9;2,7;-24,4
751020805;75102;13967,22222;23489;37857;1,01706236;89,8;8,3;8,3;14,7;3,6;-24,7
751030901;75103;15270;27563;42095,71429;0,97325089;86,6;7,9;13,8;15,9;2,4;-26,6
751030902;75103;16052;28196;43400;0,969924812;86,5;9,2;12,7;15,4;2,1;-25,9
751030903;75103;18868,66667;30734,66667;46906,8;0,91226411;87,1;10,9;10,5;16,6;2;-27,1
751030904;75103;13330;24483,5;40557,14286;1,112060892;92,1;6,9;9,5;14,9;3;-26,4
751030905;75103;15156,92308;27233,33333;44469;1,076330854;86,5;12,7;11;17,7;2,4;-30,3
751031001;75103;15753;28471;46567,33333;1,082305972;88,4;10,1;11,3;16,4;2,9;-29,1
751031002;75103;20118;32035;51967;0,99419385;80,7;12,6;17,3;18,4;1,5;-30,5
751031003;75103;19404;32186,08696;52612;1,031750149;86,4;13,2;12,1;20,6;1,5;-33,8
751031004;75103;18710,6;32771;53784,66667;1,070277583;78,4;14,7;13,1;22,4;1,7;-30,3
751031101;75103;19349,47368;33370,43478;54151;1,042885013;86,2;12;14,1;18,8;1,9;-33
751031102;75103;22889,5;36114;55950,71429;0,915468081;69,7;13,2;19,7;29,2;1,4;-33,2
751031103;75103;20318;34352;56048,66667;1,04013352;66,6;11,3;23,3;32,6;1,2;-35
751031104;75103;21653,33333;34833,65385;56090;0,988603344;76,6;17,7;15,6;25,3;1,2;-36,4
751031201;75103;16266;30160;46686;1,00862069;85,3;11,6;12,6;20;2,1;-31,6
751031202;75103;18589;30661,33333;50277,33333;1,033494956;82,2;13,9;12,2;24,2;1,5;-34
751031203;75103;17077,94872;26906;42255,35714;0,93575442;75,5;7,7;22,7;17,9;2,5;-26,3
751031204;75103;14672,63158;26016,66667;41353;1,025510638;90,8;7,7;11,5;12,5;3,1;-25,6
751041301;75104;18462,4;30167;48023;0,979898565;80;9,6;15,7;23,3;2;-30,6
751041302;75104;17563,41463;30409,52381;46735;0,959291094;81,9;8,6;15,2;20,2;2,2;-28,1
751041303;75104;16351,5;28379;45313,61702;1,020547483;78,9;12,8;14;19,5;2,9;-28,1
751041401;75104;14779,33333;24396,66667;37786,5;0,943045498;71,3;6;22;22,5;4;-25,8
751041402;75104;18812;28634;45163,80952;0,920297881;75,8;13,6;17,1;23,3;1,9;-31,7
751041403;75104;17290,95238;29566,8;46900;1,001428887;79,6;12,7;16,1;20,2;2,3;-30,9
751041404;75104;17593,33333;28944;46873,92857;1,011629189;79,8;9,3;15,8;23,8;1,7;-30,4
751041501;75104;19680,5;28943,66667;44578,66667;0,86022849;73,4;15,8;18,7;22;1,7;-31,6
751041502;75104;21862,22222;35229;55097,6;0,943409628;65,8;10,3;25,7;28,2;1,1;-31,1
751041503;75104;22009;35134;55182,85714;0,944209516;76,6;12,1;18,1;25;1,4;-33,2
751041504;75104;20088,66667;31651,42857;48250;0,889733406;71,4;9,4;21,7;28,1;1,3;-31,9
751041601;75104;20718;37196;64813,33333;1,185485895;60,1;13;26;37;0,9;-37
751051701;75105;18927;30522;45073;0,856628006;74,5;8,3;23,7;18,1;2;-26,6
751051702;75105;20238,20513;32048;47518,33333;0,851227166;75,9;6,5;23,1;22,3;1,5;-29,3
751051703;75105;19932;29461,6129;42533,88889;0,767164003;75,8;8;20,8;20,1;2,2;-26,9
751051704;75105;21993;32811,53846;51921,33333;0,912128316;69,1;16,5;22,3;21,5;1,4;-30,8
751051705;75105;20246,5;34859,16667;56626;1,043613588;65,2;12,1;24,3;30,7;1,4;-33,7
751051801;75105;22240;33168;48154,66667;0,781315324;78;5,6;23,8;17,6;1,4;-26,4
751051802;75105;19914,66667;30472;45948,33333;0,85434716;77,4;6,8;22,7;16,9;2;-25,8
751051803;75105;21943;33727;46766,66667;0,736017632;78,6;7,1;20,1;20,1;1,7;-27,6
751051804;75105;17993,21429;28289,04762;42054;0,850533607;66,2;9,3;29,9;19;2,5;-26,9
751051805;75105;17592;28744;41638,66667;0,836580388;68;8,6;27,9;19,6;2,5;-26,6
751051806;75105;18135;27715,5;43304;0,908120005;77,4;6,7;23,3;17,8;2,3;-27,5
751051807;75105;20380;28724,66667;39918,57143;0,680201851;75,7;9,8;20,7;17,9;2,2;-26,3
751051808;75105;22511,48148;34466,66667;50298,5;0,806199764;70,2;8,6;25,3;22,9;1,4;-28,4
751051901;75105;21270;33546,66667;49150;0,831081081;72,4;7,8;27;19,5;1,6;-28,3
751051902;75105;22241;35014;53139;0,882447021;64,7;15,6;26,1;22,9;1,6;-30,9
751051903;75105;20850,75;35093;54562;0,960626051;70;13,1;22,7;24,3;1,6;-31,7
751051904;75105;26183,5;41026,42857;64298;0,929023104;68,6;9,6;28,7;28,2;1;-36,1
751051905;75105;25385,33333;43794;71208,57143;1,046335984;71,2;17,4;19,3;28,6;1;-37,5
751051906;75105;22476;35614;55744,34783;0,934136795;68,3;13,2;25,5;26,6;1,3;-34,9
751051907;75105;20992;34283,5;54152;0,967229134;71,4;11,3;21,6;28,2;1,5;-34
751051908;75105;20096,11111;32253,33333;48894;0,892865509;71,1;9,4;24,9;22,6;1,7;-29,7
751052001;75105;18106,11111;30298;49283;1,029008149;73,2;7,7;22,5;26,4;1,7;-31,5
751052002;75105;22712;39173,33333;59618;0,94212049;73,2;7,3;23,8;28,9;1,4;-34,6
751052003;75105;16361;30766,66667;47352,66667;1,007313109;65,3;12,5;22,9;28,4;1,9;-31
751052004;75105;19013;33669,16667;53269;1,017429399;63,5;19,3;22,5;27,7;1,7;-34,7
